Date;Time;Severity;TID;This;Function;Message
2018/10/29;18:12:31.644;DEBUG;18364;00000000;InitLog@99;"InitLog"
2018/10/29;18:12:31.646;DEBUG;18364;00000000;DllMain@588;"DLL is attach to process"
2018/10/29;18:12:31.646;DEBUG;18364;00000000;GetCurrentProcInfo@159;"Current Process Name: EjercicioFinal - Sistema de facturacion.exe"
2018/10/29;18:12:31.646;DEBUG;18364;00000000;GetCurrentProcInfo@167;"Current Process ID: 18360"
2018/10/29;18:12:31.646;DEBUG;18364;00000000;GetCurrentProcInfo@173;"Current Directory: D:\Google Drive Sync\Primero\Projects\Sistema de facturacion\EjercicioFinal - Sistema de facturacion\bin\Debug"
2018/10/29;18:12:31.646;DEBUG;18364;00000000;InitEvents@571;"Init events: CAMOverlayStarted18360"
2018/10/29;18:12:31.748;DEBUG;16488;00000000;InitHook@447;"Init hook"
2018/10/29;18:12:31.748;DEBUG;16488;00000000;InitNamedPipes@438;"Named pipe initialized: "
2018/10/29;18:12:31.772;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:31.772;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:31.773;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:31.815;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:31.815;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:31.815;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:31.856;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:31.856;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:31.856;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:31.897;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:31.897;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:31.897;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:31.938;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:31.938;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:31.938;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:31.980;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:31.980;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:31.980;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.021;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.021;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.021;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.062;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.062;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.062;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.103;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.103;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.103;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.144;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.144;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.144;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.185;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.185;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.185;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.226;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.226;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.226;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.267;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.267;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.267;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.308;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.308;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.308;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.349;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.349;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.349;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.390;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.390;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.390;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.431;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.431;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.431;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.472;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.472;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.472;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.513;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.513;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.513;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.554;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.554;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.554;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.595;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.595;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.595;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.637;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.637;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.637;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.678;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.678;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.678;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.719;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.719;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.719;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.760;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.760;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.760;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.801;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.801;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.801;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.841;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.842;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.842;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.882;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.883;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.883;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.924;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.924;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.924;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:32.965;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:32.966;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:32.966;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.007;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.008;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.008;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.049;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.050;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.050;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.090;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.091;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.091;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.132;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.133;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.133;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.174;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.175;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.175;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.216;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.217;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.217;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.257;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.258;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.258;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.298;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.298;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.299;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.339;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.340;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.340;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.380;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.381;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.381;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.421;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.422;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.422;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.462;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.463;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.463;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.503;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.503;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.503;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.544;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.544;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.544;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.585;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.585;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.585;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.626;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.626;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.626;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.667;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.667;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.668;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.708;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.708;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.709;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.749;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.749;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.749;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.790;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.791;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.791;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.831;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.831;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.831;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.873;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.873;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.873;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.914;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.914;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.914;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.956;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:33.957;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:33.957;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:33.999;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.000;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.000;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.041;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.041;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.041;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.082;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.082;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.082;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.124;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.125;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.125;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.166;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.167;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.167;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.208;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.208;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.208;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.249;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.249;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.250;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.292;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.293;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.293;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.338;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.339;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.339;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.380;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.380;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.380;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.422;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.423;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.423;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.464;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.464;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.464;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.505;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.506;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.506;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.547;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.547;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.547;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.588;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.588;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.588;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.629;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.629;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.629;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.670;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.670;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.670;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.711;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.711;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.711;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.753;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.753;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.753;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.794;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.794;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.794;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.836;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.836;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.836;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.878;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.878;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.878;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
2018/10/29;18:12:34.919;DEBUG;16488;00000000;HookD3D9@220;"hook_dxgi: failed to get system d3d9 module"
2018/10/29;18:12:34.919;DEBUG;16488;00000000;HookDXGI@173;"hook_dxgi: failed to get system dxgi module"
2018/10/29;18:12:34.919;DEBUG;16488;00000000;TryHook@515;"DXGI(D10, D11, D12) is not able to hook"
